bsid	biosystem_ncbi_gene_id
124837	176343
124837	176409
124837	176461
124837	176613
124837	176668
124837	176688
124837	176847
124837	176943
124837	177037
124837	177283
124837	177393
124837	177566
124837	177735
124837	177738
124837	177840
124837	177979
124837	178091
124837	178147
124837	178157
124837	178303
124837	178483
124837	178487
124837	178489
124837	178542
124837	178546
124837	178979
124837	179140
124837	179443
124837	179500
124837	179524
124837	179598
124837	179639
124837	179833
124837	179897
124837	180047
124837	180069
124837	180180
124837	180232
124837	181319
124837	183250
124837	188435
124837	190485
124837	190601
124837	191627
124837	259655
124837	3564851
124837	3565569
124837	4363023
124840	31208
124840	31259
124840	31481
124840	31558
124840	31707
124840	31840
124840	32168
124840	32282
124840	32373
124840	32464
124840	32602
124840	32636
124840	32881
124840	33180
124840	33201
124840	33235
124840	33513
124840	33514
124840	33645
124840	33781
124840	33909
124840	33967
124840	33982
124840	34080
124840	34426
124840	34608
124840	34667
124840	35112
124840	35173
124840	35192
124840	35571
124840	35654
124840	35713
124840	35924
124840	36143
124840	36304
124840	36306
124840	36314
124840	36514
124840	36561
124840	36619
124840	36984
124840	37123
124840	37372
124840	37381
124840	38062
124840	38069
124840	38093
124840	38173
124840	38229
124840	38520
124840	38693
124840	38720
124840	38756
124840	39218
124840	39408
124840	39456
124840	39655
124840	39737
124840	39955
124840	40064
124840	40172
124840	40529
124840	40678
124840	40723
124840	40739
124840	40781
124840	40785
124840	40960
124840	40983
124840	40987
124840	41068
124840	41437
124840	41609
124840	41670
124840	42048
124840	42274
124840	42285
124840	42539
124840	42593
124840	42842
124840	43348
124840	43358
124840	43385
124840	43427
124840	43556
124840	43862
124840	44029
124840	44173
124840	44409
124840	44668
124840	47457
124840	48535
124840	50007
124840	53435
124840	53443
124840	53444
124840	326153
124840	3346235
124840	3355114
124840	3771927
124840	3772012
124840	3772048
124840	3772126
124840	3772192
124840	3772327
124840	3772330
124840	3772337
124840	3772392
124840	3772628
124840	7354399
125147	11352
125147	11461
125147	11465
125147	12122
125147	12367
125147	12370
125147	12371
125147	12443
125147	12487
125147	12519
125147	12524
125147	13052
125147	13067
125147	13136
125147	13137
125147	13138
125147	13690
125147	14360
125147	14960
125147	14961
125147	14963
125147	14964
125147	14969
125147	14972
125147	14985
125147	14990
125147	14991
125147	14997
125147	14998
125147	14999
125147	15000
125147	15001
125147	15002
125147	15006
125147	15007
125147	15013
125147	15018
125147	15019
125147	15024
125147	15033
125147	15039
125147	15040
125147	15042
125147	15043
125147	15051
125147	15894
125147	16408
125147	16414
125147	16415
125147	16773
125147	17888
125147	18646
125147	19353
125147	19354
125147	20391
125147	21939
125147	21947
125147	24051
125147	24053
125147	110557
125147	110696
125147	140781
125147	170758
125147	208643
125147	224753
125147	224754
125147	224756
125147	224761
125147	230861
125147	333715
125147	399549
125147	547349
125147	100504404
125147	101056305
125147	102641613
126872	11512
126872	11513
126872	11514
126872	11515
126872	12234
126872	12235
126872	12313
126872	12314
126872	12315
126872	12322
126872	12323
126872	12325
126872	12442
126872	12447
126872	12448
126872	12532
126872	12566
126872	12877
126872	13006
126872	16333
126872	16438
126872	16439
126872	16440
126872	17222
126872	17451
126872	18667
126872	18817
126872	19046
126872	19047
126872	19052
126872	19053
126872	19056
126872	19057
126872	19059
126872	20111
126872	20112
126872	20874
126872	20878
126872	21770
126872	22628
126872	22629
126872	22630
126872	24061
126872	26395
126872	26931
126872	26932
126872	29857
126872	30939
126872	50878
126872	51792
126872	52206
126872	52563
126872	54401
126872	56317
126872	56438
126872	56739
126872	59008
126872	66156
126872	66440
126872	67071
126872	67141
126872	67579
126872	68999
126872	69010
126872	69957
126872	70405
126872	70891
126872	71890
126872	72415
126872	73699
126872	74673
126872	78803
126872	80796
126872	99152
126872	104110
126872	104111
126872	105988
126872	107995
126872	108058
126872	110651
126872	114875
126872	140557
126872	208922
126872	210044
126872	217232
126872	225849
126872	226849
126872	231207
126872	268697
126872	268930
126872	434233
126872	494124
126872	100043674
126872	102642920
126913	11512
126913	11513
126913	11514
126913	11515
126913	12234
126913	12235
126913	12313
126913	12314
126913	12315
126913	12322
126913	12323
126913	12325
126913	12442
126913	12447
126913	12448
126913	12532
126913	12566
126913	12877
126913	13006
126913	16333
126913	16438
126913	16439
126913	16440
126913	17222
126913	17451
126913	18667
126913	18817
126913	19046
126913	19047
126913	19052
126913	19053
126913	19056
126913	19057
126913	19059
126913	20111
126913	20112
126913	20874
126913	20878
126913	21770
126913	22628
126913	22629
126913	22630
126913	24061
126913	26395
126913	26931
126913	26932
126913	29857
126913	30939
126913	50878
126913	51792
126913	52206
126913	52563
126913	54401
126913	56317
126913	56438
126913	56739
126913	59008
126913	66156
126913	66440
126913	67071
126913	67141
126913	67579
126913	68999
126913	69010
126913	69957
126913	70405
126913	70891
126913	71890
126913	72415
126913	73699
126913	74673
126913	78803
126913	80796
126913	99152
126913	104110
126913	104111
126913	105988
126913	107995
126913	108058
126913	110651
126913	114875
126913	140557
126913	208922
126913	210044
126913	217232
126913	225849
126913	226849
126913	231207
126913	268697
126913	268930
126913	434233
126913	494124
126913	100043674
126913	102642920
128671	171933
128671	172246
128671	172757
128671	173880
128671	173904
128671	174233
128671	174805
128671	174806
128671	174875
128671	175625
128671	175862
128671	175909
128671	175954
128671	176808
128671	176968
128671	177111
128671	177244
128671	177513
128671	177610
128671	177611
128671	177709
128671	177894
128671	179462
128671	179469
128671	180263
128671	180873
128671	181004
128671	181166
128671	181168
128671	181344
128671	181457
128671	181556
128671	186939
128671	190882
128671	3565569
130590	11928
130590	11931
130590	11932
130590	11933
130590	11936
130590	15484
130590	16333
130590	18707
130590	18709
130590	18710
130590	18751
130590	18752
130590	20276
130590	20277
130590	20278
130590	27222
130590	30955
130590	55948
130590	56379
130590	65962
130590	67821
130590	83814
130590	98660
130590	108017
130590	110784
130590	320207
130627	11928
130627	11931
130627	11932
130627	11933
130627	11936
130627	15484
130627	16333
130627	18707
130627	18709
130627	18710
130627	18751
130627	18752
130627	20276
130627	20277
130627	20278
130627	27222
130627	30955
130627	55948
130627	56379
130627	65962
130627	67821
130627	83814
130627	98660
130627	108017
130627	110784
130627	320207
131126	3565680
131126	3565775
131126	171643
131126	171714
131126	171738
131126	173162
131126	173164
131126	173657
131126	174127
131126	174192
131126	174414
131126	174665
131126	174758
131126	174881
131126	174916
131126	175192
131126	175597
131126	176005
131126	176239
131126	176353
131126	177918
131126	177996
131126	178026
131126	178094
131126	178503
131126	178658
131126	178677
131126	179130
131126	179241
131126	179772
131126	180126
131126	180429
131126	180582
131126	180859
131126	180921
131126	181140
131126	181331
131126	181668
131126	181682
131126	182644
131126	183530
131126	184167
131126	184650
131126	187666
131126	187742
131126	191563
131126	353387
131130	171643
131130	171714
131130	171738
131130	173162
131130	173164
131130	173657
131130	174127
131130	174192
131130	174414
131130	174665
131130	174758
131130	174881
131130	174916
131130	175192
131130	175597
131130	176005
131130	176239
131130	176353
131130	177918
131130	177996
131130	178026
131130	178094
131130	178503
131130	178658
131130	178677
131130	179130
131130	179241
131130	179772
131130	180126
131130	180429
131130	180582
131130	180859
131130	180921
131130	181140
131130	181331
131130	181668
131130	181682
131130	182644
131130	183530
131130	184167
131130	184650
131130	187666
131130	187742
131130	191563
131130	353387
131130	3565680
131130	3565775
131134	31099
131134	31587
131134	31641
131134	32296
131134	32992
131134	33016
131134	33256
131134	33955
131134	33978
131134	34630
131134	34703
131134	35140
131134	35213
131134	35231
131134	35255
131134	35337
131134	36128
131134	36232
131134	36462
131134	36669
131134	36758
131134	36857
131134	36860
131134	37028
131134	37285
131134	37445
131134	37446
131134	38100
131134	38182
131134	38205
131134	38445
131134	38532
131134	38598
131134	38941
131134	38994
131134	39343
131134	39652
131134	40056
131134	40294
131134	40615
131134	40787
131134	42074
131134	42751
131134	42833
131134	43133
131134	43332
131134	43420
131134	43772
131134	43831
131134	44183
131134	45460
131134	46068
131134	53586
131134	317944
131134	2768954
131134	3771779
131134	3772165
131134	3772247
131230	11430
131230	11611
131230	11666
131230	12012
131230	12908
131230	13142
131230	13850
131230	14081
131230	14712
131230	15112
131230	15356
131230	16922
131230	17117
131230	18126
131230	18631
131230	18632
131230	18634
131230	19193
131230	19298
131230	19299
131230	19300
131230	19301
131230	19302
131230	20280
131230	20524
131230	23986
131230	26458
131230	26874
131230	28200
131230	50790
131230	51798
131230	54683
131230	56185
131230	56273
131230	56535
131230	56690
131230	56794
131230	58869
131230	59038
131230	67420
131230	67528
131230	67993
131230	68603
131230	69129
131230	70503
131230	71382
131230	72129
131230	74043
131230	74114
131230	74147
131230	74205
131230	76263
131230	93732
131230	93734
131230	103737
131230	110959
131230	111175
131230	113868
131230	170789
131230	208982
131230	212503
131230	216739
131230	224824
131230	228061
131230	234384
131230	235674
131230	330450
131230	433256
131230	668173
132021	30972
132021	30995
132021	31163
132021	31185
132021	31190
132021	31235
132021	31247
132021	31402
132021	31406
132021	31407
132021	31423
132021	31487
132021	31500
132021	31517
132021	31532
132021	31544
132021	31551
132021	31578
132021	31587
132021	31604
132021	31606
132021	31623
132021	31630
132021	31641
132021	31697
132021	31703
132021	31718
132021	31747
132021	31772
132021	31781
132021	31782
132021	31805
132021	31808
132021	31817
132021	31826
132021	31849
132021	31858
132021	31899
132021	31950
132021	31960
132021	32013
132021	32026
132021	32043
132021	32073
132021	32087
132021	32089
132021	32100
132021	32122
132021	32164
132021	32212
132021	32228
132021	32230
132021	32240
132021	32259
132021	32279
132021	32285
132021	32297
132021	32300
132021	32328
132021	32334
132021	32345
132021	32381
132021	32396
132021	32412
132021	32418
132021	32420
132021	32422
132021	32439
132021	32441
132021	32471
132021	32479
132021	32496
132021	32497
132021	32506
132021	32520
132021	32524
132021	32529
132021	32585
132021	32589
132021	32592
132021	32601
132021	32629
132021	32640
132021	32740
132021	32778
132021	32789
132021	32816
132021	32822
132021	32836
132021	32839
132021	32887
132021	32964
132021	32967
132021	32989
132021	33082
132021	33117
132021	33172
132021	33179
132021	33204
132021	33236
132021	33351
132021	33373
132021	33386
132021	33431
132021	33443
132021	33459
132021	33461
132021	33475
132021	33476
132021	33499
132021	33510
132021	33512
132021	33524
132021	33528
132021	33556
132021	33568
132021	33626
132021	33642
132021	33712
132021	33716
132021	33718
132021	33742
132021	33744
132021	33776
132021	33777
132021	33783
132021	33800
132021	33836
132021	33839
132021	33845
132021	33903
132021	33907
132021	33911
132021	33919
132021	33935
132021	33955
132021	33963
132021	33978
132021	33993
132021	34016
132021	34017
132021	34054
132021	34060
132021	34063
132021	34122
132021	34123
132021	34124
132021	34137
132021	34159
132021	34185
132021	34215
132021	34300
132021	34313
132021	34394
132021	34397
132021	34409
132021	34414
132021	34457
132021	34474
132021	34482
132021	34495
132021	34529
132021	34544
132021	34552
132021	34554
132021	34564
132021	34586
132021	34587
132021	34597
132021	34598
132021	34613
132021	34687
132021	34695
132021	34711
132021	34716
132021	34747
132021	34759
132021	34791
132021	34796
132021	34835
132021	34892
132021	34910
132021	34925
132021	34995
132021	35043
132021	35105
132021	35138
132021	35140
132021	35146
132021	35152
132021	35190
132021	35196
132021	35213
132021	35218
132021	35240
132021	35255
132021	35292
132021	35307
132021	35337
132021	35384
132021	35417
132021	35491
132021	35554
132021	35569
132021	35586
132021	35627
132021	35665
132021	35671
132021	35692
132021	35706
132021	35724
132021	35738
132021	35761
132021	35766
132021	35767
132021	35790
132021	35824
132021	35825
132021	35826
132021	35827
132021	35829
132021	35830
132021	35848
132021	35918
132021	35923
132021	35944
132021	35966
132021	35981
132021	35986
132021	36020
132021	36049
132021	36060
132021	36076
132021	36079
132021	36098
132021	36121
132021	36159
132021	36160
132021	36209
132021	36279
132021	36280
132021	36282
132021	36289
132021	36328
132021	36379
132021	36392
132021	36394
132021	36396
132021	36408
132021	36448
132021	36487
132021	36496
132021	36507
132021	36510
132021	36536
132021	36587
132021	36614
132021	36617
132021	36624
132021	36627
132021	36640
132021	36669
132021	36686
132021	36695
132021	36717
132021	36730
132021	36731
132021	36760
132021	36791
132021	36795
132021	36826
132021	36833
132021	36839
132021	36844
132021	36847
132021	36856
132021	36863
132021	36900
132021	36904
132021	36932
132021	36955
132021	36959
132021	36968
132021	36969
132021	36991
132021	36998
132021	37020
132021	37026
132021	37028
132021	37029
132021	37044
132021	37062
132021	37118
132021	37139
132021	37166
132021	37197
132021	37198
132021	37217
132021	37228
132021	37323
132021	37356
132021	37360
132021	37385
132021	37390
132021	37392
132021	37415
132021	37420
132021	37421
132021	37435
132021	37445
132021	37446
132021	37466
132021	37470
132021	37516
132021	37538
132021	37539
132021	37540
132021	37560
132021	37590
132021	37633
132021	37638
132021	37644
132021	37699
132021	37707
132021	37728
132021	37754
132021	37756
132021	37784
132021	37809
132021	37815
132021	37852
132021	37861
132021	37867
132021	37875
132021	37900
132021	37931
132021	37946
132021	37950
132021	38028
132021	38076
132021	38121
132021	38147
132021	38221
132021	38223
132021	38228
132021	38288
132021	38315
132021	38342
132021	38346
132021	38370
132021	38374
132021	38396
132021	38410
132021	38423
132021	38446
132021	38447
132021	38462
132021	38463
132021	38484
132021	38503
132021	38521
132021	38528
132021	38598
132021	38632
132021	38633
132021	38647
132021	38655
132021	38661
132021	38697
132021	38736
132021	38746
132021	38753
132021	38760
132021	38816
132021	38864
132021	38871
132021	38901
132021	38911
132021	38942
132021	38979
132021	38986
132021	39050
132021	39066
132021	39085
132021	39132
132021	39143
132021	39160
132021	39213
132021	39238
132021	39276
132021	39279
132021	39280
132021	39281
132021	39282
132021	39304
132021	39305
132021	39310
132021	39329
132021	39348
132021	39392
132021	39393
132021	39396
132021	39402
132021	39403
132021	39404
132021	39434
132021	39436
132021	39469
132021	39470
132021	39479
132021	39530
132021	39555
132021	39556
132021	39608
132021	39609
132021	39713
132021	39714
132021	39715
132021	39734
132021	39739
132021	39740
132021	39741
132021	39819
132021	39820
132021	39828
132021	39841
132021	39846
132021	39856
132021	39876
132021	39878
132021	39910
132021	39918
132021	39926
132021	39941
132021	39945
132021	39950
132021	39975
132021	39976
132021	39986
132021	39994
132021	40002
132021	40012
132021	40023
132021	40028
132021	40056
132021	40059
132021	40066
132021	40079
132021	40097
132021	40139
132021	40145
132021	40167
132021	40203
132021	40204
132021	40222
132021	40241
132021	40259
132021	40263
132021	40272
132021	40281
132021	40326
132021	40347
132021	40348
132021	40349
132021	40372
132021	40389
132021	40390
132021	40402
132021	40406
132021	40409
132021	40415
132021	40434
132021	40443
132021	40445
132021	40468
132021	40469
132021	40470
132021	40471
132021	40472
132021	40477
132021	40492
132021	40528
132021	40599
132021	40630
132021	40659
132021	40670
132021	40672
132021	40675
132021	40679
132021	40692
132021	40708
132021	40748
132021	40812
132021	40836
132021	40875
132021	40908
132021	40916
132021	40935
132021	40936
132021	40944
132021	40946
132021	40988
132021	41022
132021	41067
132021	41092
132021	41117
132021	41126
132021	41132
132021	41133
132021	41135
132021	41149
132021	41167
132021	41173
132021	41174
132021	41192
132021	41236
132021	41253
132021	41269
132021	41274
132021	41313
132021	41324
132021	41326
132021	41333
132021	41334
132021	41360
132021	41417
132021	41433
132021	41436
132021	41457
132021	41468
132021	41476
132021	41480
132021	41528
132021	41557
132021	41570
132021	41573
132021	41574
132021	41679
132021	41687
132021	41701
132021	41721
132021	41741
132021	41745
132021	41787
132021	41806
132021	41863
132021	41869
132021	42003
132021	42041
132021	42043
132021	42047
132021	42051
132021	42106
132021	42146
132021	42201
132021	42214
132021	42216
132021	42220
132021	42254
132021	42266
132021	42282
132021	42291
132021	42295
132021	42326
132021	42341
132021	42364
132021	42388
132021	42402
132021	42466
132021	42482
132021	42493
132021	42526
132021	42538
132021	42557
132021	42563
132021	42619
132021	42620
132021	42621
132021	42689
132021	42728
132021	42756
132021	42758
132021	42759
132021	42783
132021	42796
132021	42803
132021	42808
132021	42832
132021	42834
132021	42836
132021	42849
132021	42894
132021	42901
132021	42939
132021	42942
132021	42979
132021	42987
132021	42991
132021	43005
132021	43017
132021	43031
132021	43043
132021	43072
132021	43073
132021	43092
132021	43102
132021	43104
132021	43124
132021	43165
132021	43168
132021	43183
132021	43189
132021	43240
132021	43244
132021	43278
132021	43350
132021	43373
132021	43394
132021	43416
132021	43424
132021	43437
132021	43443
132021	43444
132021	43447
132021	43457
132021	43461
132021	43463
132021	43477
132021	43512
132021	43516
132021	43563
132021	43582
132021	43618
132021	43620
132021	43623
132021	43624
132021	43625
132021	43627
132021	43628
132021	43629
132021	43640
132021	43661
132021	43671
132021	43693
132021	43708
132021	43713
132021	43739
132021	43746
132021	43750
132021	43757
132021	43873
132021	43913
132021	43936
132021	44001
132021	44008
132021	44010
132021	44117
132021	44154
132021	44183
132021	44307
132021	44513
132021	44701
132021	44702
132021	44750
132021	44887
132021	44915
132021	45012
132021	45247
132021	45368
132021	45398
132021	45401
132021	45577
132021	45830
132021	45875
132021	45880
132021	46040
132021	46059
132021	46068
132021	46069
132021	46140
132021	46234
132021	46246
132021	46386
132021	46391
132021	46717
132021	47173
132021	47186
132021	47764
132021	47895
132021	48312
132021	48450
132021	48775
132021	49815
132021	49953
132021	50178
132021	50246
132021	53473
132021	53501
132021	53502
132021	53503
132021	53504
132021	53506
132021	53507
132021	53511
132021	53512
132021	53513
132021	53558
132021	53583
132021	53584
132021	59261
132021	117361
132021	117364
132021	117366
132021	192507
132021	192528
132021	246393
132021	246425
132021	246451
132021	246458
132021	246533
132021	246535
132021	246543
132021	246560
132021	246580
132021	246599
132021	246627
132021	246663
132021	250735
132021	250736
132021	251900
132021	261603
132021	261610
132021	261631
132021	317829
132021	317846
132021	317911
132021	317923
132021	317928
132021	317974
132021	318624
132021	318721
132021	318753
132021	318781
132021	318868
132021	318981
132021	318995
132021	326112
132021	326113
132021	326114
132021	326119
132021	326144
132021	326151
132021	326159
132021	326168
132021	326188
132021	326189
132021	326209
132021	326259
132021	326264
132021	2768892
132021	2768916
132021	2768965
132021	3354921
132021	3355069
132021	3355111
132021	3355116
132021	3355155
132021	3771738
132021	3771779
132021	3771877
132021	3771984
132021	3772101
132021	3772218
132021	3772247
132021	3772344
132021	3772542
132021	3772692
132021	3885565
132021	3885575
132021	5740362
132021	5740402
132021	5740593
132021	5740790
132021	8673970
132021	14462484
132021	19893529
132021	19893533
132021	19893535
132021	19893538
132021	19893539
132021	19893540
132021	19893542
132021	19893549
132021	19893551
132021	19893552
132021	19893555
132021	19893556
132021	19893558
132962	11298
132962	11363
132962	11364
132962	11370
132962	11409
132962	11416
132962	11428
132962	11430
132962	11484
132962	11522
132962	11529
132962	11534
132962	11564
132962	11566
132962	11611
132962	11636
132962	11639
132962	11647
132962	11648
132962	11650
132962	11655
132962	11656
132962	11668
132962	11670
132962	11671
132962	11674
132962	11676
132962	11677
132962	11684
132962	11685
132962	11686
132962	11687
132962	11688
132962	11689
132962	11717
132962	11720
132962	11722
132962	11754
132962	11761
132962	11846
132962	11847
132962	11881
132962	11886
132962	11898
132962	11950
132962	11951
132962	11957
132962	11958
132962	11973
132962	11974
132962	11984
132962	11992
132962	11997
132962	12012
132962	12035
132962	12036
132962	12039
132962	12040
132962	12091
132962	12116
132962	12182
132962	12183
132962	12408
132962	12409
132962	12494
132962	12583
132962	12613
132962	12651
132962	12660
132962	12709
132962	12715
132962	12716
132962	12764
132962	12846
132962	12856
132962	12857
132962	12859
132962	12861
132962	12862
132962	12864
132962	12867
132962	12868
132962	12869
132962	12892
132962	13067
132962	13070
132962	13072
132962	13074
132962	13075
132962	13076
132962	13077
132962	13079
132962	13081
132962	13082
132962	13085
132962	13086
132962	13087
132962	13088
132962	13089
132962	13090
132962	13094
132962	13095
132962	13096
132962	13097
132962	13098
132962	13099
132962	13106
132962	13109
132962	13110
132962	13113
132962	13115
132962	13117
132962	13118
132962	13119
132962	13121
132962	13122
132962	13124
132962	13135
132962	13139
132962	13142
132962	13166
132962	13171
132962	13178
132962	13190
132962	13195
132962	13200
132962	13244
132962	13350
132962	13360
132962	13361
132962	13433
132962	13435
132962	13436
132962	13478
132962	13480
132962	13481
132962	13595
132962	13806
132962	13807
132962	13808
132962	13850
132962	13884
132962	13897
132962	14042
132962	14043
132962	14081
132962	14085
132962	14104
132962	14120
132962	14137
132962	14151
132962	14187
132962	14204
132962	14245
132962	14287
132962	14317
132962	14343
132962	14344
132962	14345
132962	14347
132962	14348
132962	14376
132962	14377
132962	14378
132962	14380
132962	14387
132962	14415
132962	14417
132962	14420
132962	14421
132962	14423
132962	14425
132962	14426
132962	14430
132962	14431
132962	14447
132962	14466
132962	14528
132962	14537
132962	14538
132962	14544
132962	14583
132962	14584
132962	14593
132962	14595
132962	14598
132962	14626
132962	14635
132962	14645
132962	14660
132962	14661
132962	14719
132962	14731
132962	14732
132962	14755
132962	14874
132962	14923
132962	14933
132962	14979
132962	15107
132962	15108
132962	15109
132962	15112
132962	15186
132962	15211
132962	15212
132962	15233
132962	15277
132962	15288
132962	15356
132962	15357
132962	15360
132962	15442
132962	15445
132962	15450
132962	15452
132962	15483
132962	15485
132962	15486
132962	15487
132962	15490
132962	15492
132962	15493
132962	15495
132962	15496
132962	15497
132962	15531
132962	15586
132962	15587
132962	15929
132962	15930
132962	15931
132962	15932
132962	16329
132962	16330
132962	16430
132962	16434
132962	16548
132962	16770
132962	16790
132962	16828
132962	16832
132962	16833
132962	16891
132962	16987
132962	16993
132962	17001
132962	17025
132962	17117
132962	17155
132962	17158
132962	17161
132962	17252
132962	17308
132962	17309
132962	17330
132962	17423
132962	17434
132962	17436
132962	17449
132962	17705
132962	17706
132962	17709
132962	17710
132962	17711
132962	17716
132962	17717
132962	17718
132962	17719
132962	17720
132962	17721
132962	17722
132962	17768
132962	17769
132962	17772
132962	17850
132962	17960
132962	17961
132962	17962
132962	17991
132962	17992
132962	18041
132962	18102
132962	18103
132962	18113
132962	18115
132962	18125
132962	18126
132962	18194
132962	18242
132962	18263
132962	18416
132962	18451
132962	18452
132962	18472
132962	18475
132962	18476
132962	18478
132962	18563
132962	18597
132962	18598
132962	18605
132962	18641
132962	18642
132962	18648
132962	18655
132962	18663
132962	18700
132962	18701
132962	18704
132962	18705
132962	18717
132962	18719
132962	18720
132962	18746
132962	18770
132962	18778
132962	18780
132962	18781
132962	18782
132962	18783
132962	18784
132962	18795
132962	18796
132962	18797
132962	18799
132962	18802
132962	18803
132962	18805
132962	18806
132962	18807
132962	18946
132962	18947
132962	18948
132962	18950
132962	18969
132962	18972
132962	18973
132962	18974
132962	19012
132962	19044
132962	19062
132962	19063
132962	19075
132962	19076
132962	19125
132962	19193
132962	19210
132962	19215
132962	19223
132962	19224
132962	19286
132962	19309
132962	19378
132962	19683
132962	19714
132962	19895
132962	20014
132962	20016
132962	20018
132962	20019
132962	20020
132962	20021
132962	20022
132962	20135
132962	20148
132962	20216
132962	20229
132962	20280
132962	20322
132962	20397
132962	20440
132962	20441
132962	20442
132962	20443
132962	20444
132962	20445
132962	20447
132962	20448
132962	20449
132962	20454
132962	20598
132962	20603
132962	20690
132962	20698
132962	20751
132962	20768
132962	20773
132962	20775
132962	20810
132962	20916
132962	20917
132962	20975
132962	21391
132962	21823
132962	21871
132962	21877
132962	21881
132962	21915
132962	21990
132962	21991
132962	22018
132962	22117
132962	22122
132962	22169
132962	22171
132962	22173
132962	22178
132962	22234
132962	22235
132962	22236
132962	22238
132962	22239
132962	22245
132962	22247
132962	22262
132962	22271
132962	22272
132962	22275
132962	22276
132962	23827
132962	23887
132962	23917
132962	23918
132962	23923
132962	23945
132962	23959
132962	23971
132962	23972
132962	26358
132962	26363
132962	26384
132962	26459
132962	26565
132962	26876
132962	26877
132962	26878
132962	26879
132962	26897
132962	26938
132962	26970
132962	26971
132962	27029
132962	27053
132962	27060
132962	27226
132962	27369
132962	27388
132962	27392
132962	27400
132962	27402
132962	27419
132962	27425
132962	28042
132962	28071
132962	28169
132962	28200
132962	29807
132962	29858
132962	50773
132962	50776
132962	50784
132962	50790
132962	50798
132962	50880
132962	50917
132962	50935
132962	51797
132962	52120
132962	52538
132962	52858
132962	53320
132962	53332
132962	53357
132962	53418
132962	53618
132962	53625
132962	53897
132962	54128
132962	54218
132962	54369
132962	54384
132962	54391
132962	54397
132962	54405
132962	54411
132962	54447
132962	54613
132962	54616
132962	55936
132962	55979
132962	55981
132962	56012
132962	56077
132962	56174
132962	56176
132962	56185
132962	56189
132962	56219
132962	56348
132962	56351
132962	56357
132962	56369
132962	56375
132962	56386
132962	56388
132962	56421
132962	56451
132962	56454
132962	56520
132962	56546
132962	56632
132962	56690
132962	56703
132962	56720
132962	56737
132962	56738
132962	56749
132962	56752
132962	56847
132962	57028
132962	57370
132962	57377
132962	57423
132962	57813
132962	58193
132962	58810
132962	58866
132962	58875
132962	58994
132962	59001
132962	59027
132962	59048
132962	60525
132962	63857
132962	64292
132962	64385
132962	64424
132962	64436
132962	64580
132962	64705
132962	64898
132962	64899
132962	66043
132962	66091
132962	66108
132962	66136
132962	66142
132962	66144
132962	66152
132962	66171
132962	66194
132962	66218
132962	66234
132962	66237
132962	66268
132962	66277
132962	66290
132962	66335
132962	66350
132962	66377
132962	66414
132962	66416
132962	66420
132962	66422
132962	66454
132962	66469
132962	66491
132962	66495
132962	66566
132962	66576
132962	66586
132962	66588
132962	66594
132962	66646
132962	66681
132962	66763
132962	66789
132962	66812
132962	66853
132962	66885
132962	66902
132962	66904
132962	66925
132962	66945
132962	66948
132962	66979
132962	66988
132962	67003
132962	67005
132962	67054
132962	67065
132962	67073
132962	67078
132962	67092
132962	67126
132962	67130
132962	67184
132962	67216
132962	67260
132962	67264
132962	67292
132962	67311
132962	67417
132962	67432
132962	67486
132962	67555
132962	67556
132962	67569
132962	67574
132962	67689
132962	67710
132962	67717
132962	67800
132962	67861
132962	67870
132962	67873
132962	67883
132962	67909
132962	67916
132962	67942
132962	67967
132962	67980
132962	68106
132962	68133
132962	68180
132962	68194
132962	68197
132962	68198
132962	68262
132962	68263
132962	68292
132962	68375
132962	68401
132962	68556
132962	68563
132962	68603
132962	68631
132962	68636
132962	68646
132962	68671
132962	68738
132962	68775
132962	68870
132962	69051
132962	69060
132962	69080
132962	69215
132962	69241
132962	69564
132962	69574
132962	69718
132962	69719
132962	69745
132962	69772
132962	69802
132962	69833
132962	69836
132962	69870
132962	69875
132962	69888
132962	69920
132962	69923
132962	69983
132962	70059
132962	70266
132962	70316
132962	70325
132962	70383
132962	70408
132962	70428
132962	70750
132962	70789
132962	70827
132962	70881
132962	71147
132962	71519
132962	71522
132962	71562
132962	71679
132962	71685
132962	71724
132962	71743
132962	71760
132962	71761
132962	71773
132962	71776
132962	71780
132962	71872
132962	71883
132962	71884
132962	71911
132962	72039
132962	72054
132962	72077
132962	72082
132962	72084
132962	72094
132962	72141
132962	72157
132962	72269
132962	72297
132962	72303
132962	72469
132962	72535
132962	72727
132962	72900
132962	72947
132962	72962
132962	73166
132962	73373
132962	73458
132962	73724
132962	73748
132962	73834
132962	73988
132962	74055
132962	74080
132962	74129
132962	74134
132962	74147
132962	74185
132962	74205
132962	74241
132962	74246
132962	74302
132962	74340
132962	74409
132962	74442
132962	74450
132962	74451
132962	74468
132962	74754
132962	74915
132962	75320
132962	75456
132962	75483
132962	75533
132962	75540
132962	75612
132962	75678
132962	75735
132962	75986
132962	76051
132962	76238
132962	76252
132962	76282
132962	76355
132962	76507
132962	76654
132962	76722
132962	76768
132962	76893
132962	76952
132962	76974
132962	77042
132962	77116
132962	77559
132962	77626
132962	77697
132962	77974
132962	78038
132962	78174
132962	78330
132962	78390
132962	78625
132962	78752
132962	78754
132962	78801
132962	78914
132962	78920
132962	78923
132962	78928
132962	78929
132962	79059
132962	79464
132962	80286
132962	80908
132962	80914
132962	81600
132962	83398
132962	83553
132962	84095
132962	84682
132962	93683
132962	93732
132962	93747
132962	93961
132962	94041
132962	94180
