observation_stable_id	pubmed_id
OB_003509	21386131
OB_000350	18423200
OB_003510	21386131
OB_003511	21386131
OB_003512	21386131
OB_003513	17608836
OB_003514	21386131
OB_003515	21386131
OB_003516	21386131
OB_003517	21386131
OB_003518	21386131
OB_003519	21386131
OB_000351	18423200
OB_003520	21386131
OB_003521	21386131
OB_003522	21386131
OB_003523	21386131
OB_003524	18006689
OB_003525	21386131
OB_003526	21386131
OB_003527	19282511
OB_003528	19282511
OB_003529	19282511
OB_000352	18423200
OB_003530	19282511
OB_003531	19282511
OB_003532	19282511
OB_003533	19282511
OB_003534	19282511
OB_003535	15998808
OB_003536	19282511
OB_003537	19282511
OB_003538	19282511
OB_003539	19282511
OB_000353	18423200
OB_003540	19282511
OB_003541	19282511
OB_003542	19282511
OB_003543	19282511
OB_003544	19282511
OB_003545	19282511
OB_003546	18006689
OB_003547	19282511
OB_003548	19282511
OB_003549	18006689
OB_000354	12586694
OB_003550	21408075
OB_003551	16673436
OB_003552	21651971
OB_003553	21651971
OB_003554	21651971
OB_003555	21651971
OB_003556	21334311
OB_003557	21334311
OB_003558	21334311
OB_003559	21334311
OB_000355	18423200
OB_003560	21334311
OB_003561	21334311
OB_003562	17608836
OB_003563	8247153
OB_003564	10617200
OB_003565	21334311
OB_003566	21334311
OB_003567	21334311
OB_003568	21334311
OB_003569	21334311
OB_000356	18423200
OB_003570	21334311
OB_003571	21334311
OB_003572	21334311
OB_003573	21334311
OB_003574	21334311
OB_003575	17934462
OB_003576	21334311
OB_003577	21334311
OB_003578	21334311
OB_003579	21334311
OB_000357	18423200
OB_003580	21334311
OB_003581	21334311
OB_003582	21334311
OB_003583	21334311
OB_003584	17934462
OB_003585	21334311
OB_003586	21334311
OB_003587	21334311
OB_003588	21334311
OB_003589	21334311
OB_000358	18423200
OB_003590	21334311
OB_003591	21334311
OB_003592	21334311
OB_003593	21334311
OB_003594	15719061
OB_003595	21331044
OB_003596	21331044
OB_003597	21331044
OB_003598	21331044
OB_003599	21331044
OB_000359	18423200
OB_000035	19372390
OB_003600	21331044
OB_003601	21331044
OB_003602	21331044
OB_003603	21331044
OB_003604	21331044
OB_003605	17673661
OB_003606	21331044
OB_003607	21331044
OB_003608	21331044
OB_003609	21331044
OB_000360	18423200
OB_003610	21331044
OB_003611	16199065
OB_003612	21317884
OB_003613	21317884
OB_003614	21317884
OB_003615	21317884
OB_003616	21317884
OB_003617	21317884
OB_003618	21317884
OB_003619	21317884
OB_000361	18423200
OB_003620	17392428
OB_003621	21317884
OB_003622	15175753
OB_003623	21283571
OB_003624	21283571
OB_003625	15771615
OB_003626	21283571
OB_003627	21283571
OB_003628	21281604
OB_003629	21281604
OB_000362	18423200
OB_003630	21281604
OB_003631	21281604
OB_003632	16860373
OB_003633	21156009
OB_003634	21156009
OB_003635	21151927
OB_003636	21151927
OB_003637	21151927
OB_003638	21151927
OB_003639	12620118
OB_000363	18423200
OB_003640	8247153
OB_003641	16148000
OB_003642	16148000
OB_003643	16103914
OB_003644	21149897
OB_003645	18006689
OB_003646	17608836
OB_003647	21108731
OB_003648	21108731
OB_003649	21108728
OB_000364	18423200
OB_003650	15186745
OB_003651	21108728
OB_003652	16581512
OB_003653	21108726
OB_003654	21108726
OB_003655	21108726
OB_003656	21108726
OB_003657	21108726
OB_003658	21108726
OB_003659	21108726
OB_000365	12586694
OB_003660	16581512
OB_003661	21108726
OB_003662	21612665
OB_003663	22232551
OB_003664	22232551
OB_003665	22232551
OB_003666	22232551
OB_003667	22232551
OB_003668	22232551
OB_003669	21931558
OB_000366	18423200
OB_003670	18006689
OB_003671	21931558
OB_003672	21931558
OB_003673	21931558
OB_003674	21931558
OB_003675	21931558
OB_003676	21931558
OB_003677	21931558
OB_003678	21931558
OB_003679	21931558
OB_000367	18423200
OB_003680	21931558
OB_003681	18006689
OB_003682	8810036
OB_003683	21931558
OB_003684	21931558
OB_003685	21931558
OB_003686	21931558
OB_003687	21931558
OB_003688	21931558
OB_003689	21931558
OB_000368	18423200
OB_003690	21931558
OB_003691	21931558
OB_003692	21931558
OB_003693	18006689
OB_003694	21931558
OB_003695	21931558
OB_003696	21931558
OB_003697	21931558
OB_003698	21931558
OB_003699	21931558
OB_000369	18423200
OB_000036	19372390
OB_003700	21931558
OB_003701	21931558
OB_003702	21931558
OB_003703	21931558
OB_003704	17187771
OB_003705	21931558
OB_003706	21931558
OB_003707	21931558
OB_003708	21931558
OB_003709	21931558
OB_000370	18423200
OB_003710	21931558
OB_003711	21931558
OB_003712	21931558
OB_003713	21931558
OB_003714	17187771
OB_003715	21931558
OB_003716	21906795
OB_003717	19812672
OB_003718	21906795
OB_003719	21906795
OB_000371	18423200
OB_003720	21906795
OB_003721	21906795
OB_003722	21906795
OB_003723	21906795
OB_003724	17187771
OB_003725	21906795
OB_003726	21906795
OB_003727	21906795
OB_003728	21906795
OB_003729	21906795
OB_000372	18423200
OB_003730	21906795
OB_003731	21906795
OB_003732	22244837
OB_003733	22244837
OB_003734	17187771
OB_003735	6213421
OB_003736	17187771
OB_003737	22057127
OB_003738	22057127
OB_003739	17187771
OB_000373	18423200
OB_003740	23472183
OB_003741	23472183
OB_003742	23472183
OB_003743	23472183
OB_003744	23472183
OB_003745	23472183
OB_003746	23472183
OB_003747	17187771
OB_003748	23472183
OB_003749	23472183
OB_000374	18423200
OB_003750	23472183
OB_003751	23472183
OB_003752	23472183
OB_003753	23472183
OB_003754	23472183
OB_003755	17187771
OB_003756	23509272
OB_003757	23509272
OB_003758	23509272
OB_003759	23509272
OB_000375	18423200
OB_003760	23509272
OB_003761	17187771
OB_003762	10617200
OB_003763	23509272
OB_003764	17673661
OB_003765	17608836
OB_003766	10506576
OB_003767	17130839
OB_003768	16164425
OB_003769	17157356
OB_000376	7789761
OB_003770	23566034
OB_003771	23566034
OB_003772	23566034
OB_003773	23566034
OB_003774	23566034
OB_003775	23566034
OB_003776	23566034
OB_003777	23566034
OB_003778	23554491
OB_003779	12124627
OB_000377	18423200
OB_003780	23554491
OB_003781	23554491
OB_003782	23554491
OB_003783	23554491
OB_003784	23554491
OB_003785	23554491
OB_003786	23554491
OB_003787	23554491
OB_003788	23554491
OB_003789	17608836
OB_000378	18423200
OB_003790	18006689
OB_003791	18006689
OB_003792	23415228
OB_003793	23415228
OB_003794	23415228
OB_003795	23415228
OB_003796	23415228
OB_003797	23415228
OB_003798	23415228
OB_003799	23415228
OB_000379	18423200
OB_000037	19372390
OB_003800	23415228
OB_003801	18006689
OB_003802	10617200
OB_003803	23415228
OB_003804	23415228
OB_003805	23415228
OB_003806	23664972
OB_003807	23664972
OB_003808	23664972
OB_003809	18006689
OB_000380	18423200
OB_003810	12882326
OB_003811	23555681
OB_003812	23555681
OB_003813	23555681
OB_003814	23555681
OB_003815	23555681
OB_003816	23555681
OB_003817	16741121
OB_003818	23836288
OB_003819	23836288
OB_000381	18423200
OB_003820	11959102
OB_003821	17908928
OB_003822	15308776
OB_003823	15308776
OB_003824	14602080
OB_003825	9363888
OB_003826	9768365
OB_003827	16051752
OB_003828	17895432
OB_003829	17895432
OB_000382	18423200
OB_003830	17266680
OB_003831	17266679
OB_003832	17973971
OB_003833	11274053
OB_003834	12845331
OB_003835	12845331
OB_003836	12845331
OB_003837	10655525
OB_003838	17608836
OB_003839	15767565
OB_000383	18423200
OB_003840	12447374
OB_003841	17266679
OB_003842	17608836
OB_003843	16741121
OB_003844	18006689
OB_003845	17608836
OB_003846	16530050
OB_003847	8760941
OB_003848	9789046
OB_003849	16673436
OB_000384	18423200
OB_003850	16673436
OB_003851	12845331
OB_003852	16673436
OB_003853	16380712
OB_003854	16269543
OB_003855	18006689
OB_003856	18006689
OB_003857	17392428
OB_003858	17608836
OB_003859	10747056
OB_000385	18423200
OB_003860	18006689
OB_003861	18006689
OB_003862	17934462
OB_003863	17934462
OB_003864	18006689
OB_003865	18006689
OB_003866	18006689
OB_003867	18006689
OB_003868	18006689
OB_003869	18006689
OB_000386	18423200
OB_003870	9789046
OB_003871	18006689
OB_003872	18006689
OB_003873	18006689
OB_003874	18006689
OB_003875	18006689
OB_003876	18006689
OB_003877	17277769
OB_003878	17277769
OB_003879	9150138
OB_000387	12586694
OB_003880	17608836
OB_003881	9789046
OB_003882	10617470
OB_003883	11867705
OB_003884	12845331
OB_003885	18006689
OB_003886	18006689
OB_003887	18006689
OB_003888	14678010
OB_003889	12480943
OB_000388	18423200
OB_003890	14724176
OB_003891	14724176
OB_003892	14724176
OB_003893	9789046
OB_003894	17369827
OB_003895	17369827
OB_003896	15719061
OB_003897	12939266
OB_003898	17934462
OB_003899	17934462
OB_000389	18423200
OB_000038	19372390
OB_003900	17934462
OB_003901	18006689
OB_003902	18006689
OB_003903	18006689
OB_003904	9789046
OB_003905	18006689
OB_003906	18006689
OB_003907	18006689
OB_003908	11884393
OB_003909	18006689
OB_000390	18423200
OB_003910	18006689
OB_003911	18006689
OB_003912	18006689
OB_003913	12845331
OB_003914	17266680
OB_003915	9789046
OB_003916	17266680
OB_003917	16860373
OB_003918	16860373
OB_003919	17716967
OB_000391	18423200
OB_003920	11742076
OB_003921	11742076
OB_003922	12845331
OB_003923	17476212
OB_003924	17476212
OB_003925	17369827
OB_003926	9789046
OB_003927	10638529
OB_003928	17608836
OB_003929	11868902
OB_000392	18423200
OB_003930	16673436
OB_003931	16673436
OB_003932	17411345
OB_003933	18006689
OB_003934	17673661
OB_003935	17673661
OB_003936	18006689
OB_003937	9789046
OB_003938	18006689
OB_003939	18006689
OB_000393	18423200
OB_003940	18006689
OB_003941	18006689
OB_003942	17608836
OB_003943	8034612
OB_003944	14642561
OB_003945	12620118
OB_003946	16673436
OB_003947	17276341
OB_003948	9428525
OB_003949	17266679
OB_000394	18423200
OB_003950	17608836
OB_003951	17608836
OB_003952	17266679
OB_003953	18006689
OB_003954	18006689
OB_003955	16380712
OB_003956	15068796
OB_003957	11242085
OB_003958	10521401
OB_003959	9789046
OB_000395	18423200
OB_003960	17538612
OB_003961	17392428
OB_003962	17392428
OB_003963	16530049
OB_003964	18006689
OB_003965	18006689
OB_003966	18006689
OB_003967	16782295
OB_003968	10921902
OB_003969	12586694
OB_000396	18423200
OB_003970	10747056
OB_003971	8108730
OB_003972	12586694
OB_003973	12456885
OB_003974	18006689
OB_003975	18006689
OB_003976	18006689
OB_003977	15998808
OB_003978	15998808
OB_003979	15126388
OB_000397	18423200
OB_003980	12620118
OB_003981	10747056
OB_003982	17608836
OB_003983	18006689
OB_003984	18006689
OB_003985	18006689
OB_003986	17608836
OB_003987	18006689
OB_003988	18006689
OB_003989	17608836
OB_000398	12586694
OB_003990	18006689
OB_003991	18006689
OB_003992	4366476
OB_003993	10580504
OB_003994	18006689
OB_003995	17411345
OB_003996	17608836
OB_003997	17608836
OB_003998	17608836
OB_003999	17608836
OB_000399	18423200
OB_000039	19372390
OB_000003	19372390
OB_004000	18006689
OB_004001	18006689
OB_004002	18006689
OB_004003	18006689
OB_004004	9789046
OB_004005	18006689
OB_004006	18006689
OB_004007	18006689
OB_004008	15998808
OB_004009	15998808
OB_000400	18423200
OB_004010	17608836
OB_004011	17608836
OB_004012	17673661
OB_004013	17608836
OB_004014	16142233
OB_004015	9789046
OB_004016	15688016
OB_004017	9768365
OB_004018	9275199
OB_004019	18006689
OB_000401	18423200
OB_004020	18006689
OB_004021	18006689
OB_004022	18006689
OB_004023	17301052
OB_004024	15186745
OB_004025	17608836
OB_004026	9789046
OB_004027	12230882
OB_004028	18006689
OB_004029	16673436
OB_000402	18423200
OB_004030	16673436
OB_004031	16054055
OB_004032	17082459
OB_004033	17082459
OB_004034	17608836
OB_004035	18006689
OB_004036	18006689
OB_004037	9789046
OB_004038	18006689
OB_004039	18006689
OB_000403	18423200
OB_004040	18006689
OB_004041	18006689
OB_004042	16337885
OB_004043	18006689
OB_004044	12620118
OB_004045	12845331
OB_004046	18006689
OB_004047	18006689
OB_004048	9789046
OB_004049	18006689
OB_000404	18423200
OB_004050	18006689
OB_004051	18006689
OB_004052	18006689
OB_004053	18006689
OB_004054	17608836
OB_004055	18006689
OB_004056	18006689
OB_004057	17934462
OB_004058	17934462
OB_004059	9789046
OB_000405	18423200
OB_004060	18006689
OB_004061	17934462
OB_004062	17934462
OB_004063	17608836
OB_004064	18006689
OB_004065	18006689
OB_004066	18006689
OB_004067	17934462
OB_004068	17934462
OB_004069	17934462
OB_000406	18423200
OB_004070	10873623
OB_004071	17608836
OB_004072	17335870
OB_004073	17934462
OB_004074	17934462
OB_004075	17934462
OB_004076	16103914
OB_004077	18006689
OB_004078	18006689
OB_004079	17608836
OB_000407	18423200
OB_004080	15998808
OB_004081	9789046
OB_004082	17392428
OB_004083	15998808
OB_004084	16673436
OB_004085	18006689
OB_004086	18006689
OB_004087	15998808
OB_004088	16103914
OB_004089	18006689
OB_000408	18423200
OB_004090	18006689
OB_004091	17934462
OB_004092	10747056
OB_004093	17934462
OB_004094	17934462
OB_004095	18006689
OB_004096	18006689
OB_004097	18006689
OB_004098	17608836
OB_004099	17608836
OB_000409	12598614
OB_000040	19372390
OB_004100	16103914
OB_004101	16103914
OB_004102	17608836
OB_004103	9789046
OB_004104	11000115
OB_004105	18006689
OB_004106	18006689
OB_004107	18006689
OB_004108	17608836
OB_004109	18006689
OB_000410	18423200
OB_004110	18006689
OB_004111	16380712
OB_004112	17934462
OB_004113	17934462
OB_004114	17934462
OB_004115	9789046
OB_004116	17608836
OB_004117	12471266
OB_004118	12471266
OB_004119	12471266
OB_000411	18423200
OB_004120	12471266
OB_004121	12471266
OB_004122	12471266
OB_004123	12471266
OB_004124	12471266
OB_004125	12471266
OB_004126	9789046
OB_004127	15722108
OB_004128	15722108
OB_004129	15722108
OB_000412	18423200
OB_004130	15722108
OB_004131	15722108
OB_004132	15722108
OB_004133	15722108
OB_004134	15722108
OB_004135	15722108
OB_004136	9060969
OB_004137	15722108
OB_004138	15722108
OB_004139	15722108
OB_000413	18423200
OB_004140	15722108
OB_004141	15722108
OB_004142	15722108
OB_004143	15722108
OB_004144	15722108
OB_004145	15722108
OB_004146	15722108
OB_004147	7859289
OB_004148	15722108
OB_004149	15722108
OB_000414	18423200
OB_004150	15722108
OB_004151	15722108
OB_004152	15722108
OB_004153	15722108
OB_004154	15722108
OB_004155	15722108
OB_004156	15722108
OB_004157	15722108
OB_004158	10617200
OB_004159	15722108
OB_000415	18423200
OB_004160	15722108
OB_004161	15722108
OB_004162	15722108
OB_004163	15722108
OB_004164	15722108
OB_004165	15722108
OB_004166	15722108
OB_004167	15722108
OB_004168	15722108
OB_004169	10662670
OB_000416	18423200
OB_004170	15722108
OB_004171	15722108
OB_004172	15722108
OB_004173	15722108
OB_004174	15722108
OB_004175	15722108
OB_004176	15722108
OB_004177	15722108
OB_004178	15722108
OB_004179	15722108
OB_000417	18423200
OB_004180	10662670
OB_004181	15722108
OB_004182	15722108
OB_004183	15328540
OB_004184	15328540
OB_004185	15328540
OB_004186	15328540
OB_004187	15328540
OB_004188	15328540
OB_004189	15328540
OB_000418	18423200
OB_004190	15328540
OB_004191	8608934
OB_004192	15328540
OB_004193	15328540
OB_004194	15328540
OB_004195	15328540
OB_004196	15328540
OB_004197	15328540
OB_004198	15328540
OB_004199	15328540
OB_000419	18423200
OB_000041	19372390
OB_004200	20664791
OB_004201	8700226
OB_004202	20664791
OB_004203	20664791
OB_004204	20664791
OB_004205	20664791
OB_004206	20664791
OB_004207	15328540
OB_004208	7557026
OB_004209	10364160
OB_000420	12620193
OB_004210	15328540
OB_004211	15328540
OB_004212	15328540
OB_004213	15328540
OB_004214	15328540
OB_004215	15328540
OB_004216	10617200
OB_004217	20624915
OB_004218	20624915
OB_004219	20624915
OB_000421	18423200
OB_004220	20624915
OB_004221	20624915
OB_004222	20624915
OB_004223	20624915
OB_004224	20624915
OB_004225	20624915
OB_004226	10089885
OB_004227	20624915
OB_004228	20624915
OB_004229	20624915
OB_000422	18423200
OB_004230	20624915
OB_004231	20624915
OB_004232	20624915
OB_004233	20624915
OB_004234	20567495
OB_004235	20567495
OB_004236	11606777
OB_004237	20622262
OB_004238	20622262
OB_004239	20622262
OB_000423	18423200
OB_004240	20622262
OB_004241	20548961
OB_004242	20523893
OB_004243	10617200
OB_004244	20523893
OB_004245	20523893
OB_004246	20523893
OB_004247	20523893
OB_004248	20523893
OB_004249	20523893
OB_000424	18423200
OB_004250	20523893
OB_004251	20523893
OB_004252	20523893
OB_004253	20523893
OB_004254	11778046
OB_004255	20523893
OB_004256	20523893
OB_004257	20523893
OB_004258	20523893
OB_004259	20523893
OB_000425	18423200
OB_004260	20523893
OB_004261	20523893
OB_004262	20523893
OB_004263	20523893
OB_004264	20523893
OB_004265	11742076
OB_004266	20523893
OB_004267	20523893
OB_004268	19372390
OB_004269	19372390
OB_000426	18423200
OB_004270	19372390
OB_004271	19372390
OB_004272	19372390
OB_004273	11742076
OB_004274	19372390
OB_004275	19372390
OB_004276	19372390
OB_004277	19372390
OB_004278	19372390
OB_004279	19372390
OB_000427	18423200
OB_004280	19372390
OB_004281	19372390
OB_004282	19372390
OB_004283	19372390
OB_004284	11799246
OB_004285	19372390
OB_004286	19372390
OB_004287	19372390
OB_004288	19372390
OB_004289	19372390
OB_000428	18423200
OB_004290	19372390
OB_004291	19372390
OB_004292	19372390
OB_004293	19372390
OB_004294	19372390
OB_004295	8247153
OB_004296	19372390
OB_004297	19372390
OB_004298	19372390
OB_004299	19372390
OB_000429	18423200
OB_000042	20724579
OB_004300	19372390
OB_004301	19372390
OB_004302	19372390
OB_004303	19372390
OB_004304	19372390
OB_004305	19372390
OB_004306	11799246
OB_004307	15684413
OB_004308	15684413
OB_004309	15684413
OB_000430	18423200
OB_004310	15684413
OB_004311	15684413
OB_004312	15684413
OB_004313	15684413
OB_004314	16293764
OB_004315	16293764
OB_004316	16293764
OB_004317	16293764
OB_004318	16293764
OB_004319	16311627
OB_000431	10617200
OB_004320	18423200
OB_004321	18423200
OB_004322	18423200
OB_004323	18423200
OB_004324	18423200
OB_004325	18423200
OB_004326	10224252
OB_004327	20805469
OB_004328	11792861
OB_004329	19305133
OB_000432	10207108
OB_004330	19305133
OB_004331	19305133
OB_004332	19305133
OB_004333	19305133
OB_004334	19305133
OB_004335	18314444
OB_004336	18314444
OB_004337	18314444
OB_004338	18314444
OB_004339	20553190
OB_000433	18423200
OB_004340	20553190
OB_004341	20553190
OB_004342	20553190
OB_004343	20553190
OB_004344	20553190
OB_004345	20819793
OB_004346	20819793
OB_004347	20819793
OB_004348	20819793
OB_004349	20824162
OB_000434	18423200
OB_004350	20824162
OB_004351	20824162
OB_004352	20824162
OB_004353	20824162
OB_004354	20824162
OB_004355	20824162
OB_004356	11792861
OB_004357	11792861
OB_004358	11792861
OB_004359	11792861
OB_000435	18423200
OB_004360	11792861
OB_004361	11792861
OB_004362	20829365
OB_004363	20829365
OB_004364	20828537
OB_004365	20828537
OB_004366	20828537
OB_004367	20828537
OB_004368	20828537
OB_004369	20828537
OB_000436	18423200
OB_004370	20828537
OB_004371	20828537
OB_004372	20828537
OB_004373	20828537
OB_004374	20828537
OB_004375	20828537
OB_004376	19801973
OB_004377	19801973
OB_004378	19801973
OB_004379	19801973
OB_000437	18423200
OB_004380	19801973
OB_004381	19801973
OB_004382	19801973
OB_004383	20657825
OB_004384	20657825
OB_004385	20657825
OB_004386	20477758
OB_004387	20477758
OB_004388	20477758
OB_004389	20477758
OB_000438	18423200
OB_004390	20477758
OB_004391	20477758
OB_004392	20477758
OB_004393	17335870
OB_004394	20974732
OB_004395	20974732
OB_004396	20974732
OB_004397	20974732
OB_004398	20974732
OB_004399	20974732
OB_000439	18423200
OB_000043	20723236
OB_004400	20974732
OB_004401	20974732
OB_004402	20974732
OB_004403	20974732
OB_004404	20974732
OB_004405	20974732
OB_004406	20974732
OB_004407	20974732
OB_004408	19587680
OB_004409	19587680
OB_000440	18423200
OB_004410	19587680
OB_004411	19587680
OB_004412	19587680
OB_004413	19587680
OB_004414	14618027
OB_004415	14618027
OB_004416	14618027
OB_004417	14618027
OB_004418	14618027
OB_004419	14618027
OB_000441	18423200
OB_004420	20016287
OB_004421	20016287
OB_004422	20016287
OB_004423	16125352
OB_004424	16125352
OB_004425	20304770
OB_004426	15653505
OB_004427	15653505
OB_004428	15653505
OB_004429	15653505
OB_000442	18423200
OB_004430	15653505
OB_004431	15653505
OB_004432	15653505
OB_004433	15653505
OB_004434	15653505
OB_004435	18949032
OB_004436	18949032
OB_004437	18949032
OB_004438	18248662
OB_004439	18248662
OB_000443	8247153
OB_004440	18248662
OB_004441	18248662
OB_004442	18248662
OB_004443	18248662
OB_004444	18248662
OB_004445	18248662
OB_004446	18248662
OB_004447	20626725
OB_004448	20626725
OB_004449	20626725
OB_000444	18423200
OB_004450	20346071
OB_004451	19793063
OB_004452	19793063
OB_004453	18505478
OB_004454	17711561
OB_004455	17711561
OB_004456	17711561
OB_004457	17711561
OB_004458	17711561
OB_004459	17711561
OB_000445	18423200
OB_004460	17711561
OB_004461	17711561
OB_004462	17711561
OB_004463	17711561
OB_004464	17711561
OB_004465	17711561
OB_004466	17156081
OB_004467	17156081
OB_004468	17156081
OB_004469	17156081
OB_000446	18423200
OB_004470	17156081
OB_004471	19501612
OB_004472	19501612
OB_004473	19501612
OB_004474	19501612
OB_004475	19501612
OB_004476	19501612
OB_004477	19501612
OB_004478	16441844
OB_004479	16441844
OB_000447	18423200
OB_004480	16441844
OB_004481	16441844
OB_004482	16441844
OB_004483	16441844
OB_004484	16441844
OB_004485	16441844
OB_004486	16441844
OB_004487	16441844
OB_004488	16441844
OB_004489	16441844
OB_000448	18423200
OB_004490	16441844
OB_004491	16441844
OB_004492	16441844
OB_004493	19580823
OB_004494	19580823
OB_004495	19580823
OB_004496	19580823
OB_004497	19580823
OB_004498	19580823
OB_004499	19580823
OB_000449	18423200
OB_000044	11805047
OB_004500	19580823
OB_004501	19580823
OB_004502	19580823
OB_004503	19580823
OB_004504	19580823
OB_004505	19580823
OB_004506	19580823
OB_004507	19580823
OB_004508	19580823
OB_004509	19442682
OB_000450	18423200
OB_004510	19442682
OB_004511	19442682
OB_004512	18691183
OB_004513	18691183
OB_004514	18631321
OB_004515	18631321
OB_004516	18631321
OB_004517	18631321
OB_004518	21562563
OB_004519	21562563
OB_000451	18423200
OB_004520	21562563
OB_004521	21562563
OB_004522	21562563
OB_004523	18221415
OB_004524	18221415
OB_004525	18221415
OB_004526	21563825
OB_004527	21563825
OB_004528	21563825
OB_004529	21563825
OB_000452	18423200
OB_004530	21451522
OB_004531	21451522
OB_004532	21451522
OB_004533	21451522
OB_004534	21386129
OB_004535	21386129
OB_004536	21386129
OB_004537	21386129
OB_004538	21386129
OB_004539	21386129
OB_000453	18423200
OB_004540	21386129
OB_004541	21386129
OB_004542	21386129
OB_004543	21386129
OB_004544	21386129
OB_004545	21386129
OB_004546	21296648
OB_004547	21296648
OB_004548	21296648
OB_004549	21296648
OB_000454	10521401
OB_004550	21296648
OB_004551	21296648
OB_004552	21296648
OB_004553	21296648
OB_004554	21296648
OB_004555	21296648
OB_004556	21296648
OB_004557	21296648
OB_004558	21296648
OB_004559	21264793
OB_000455	18423200
OB_004560	21264793
OB_004561	21186286
OB_004562	21186286
OB_004563	21186286
OB_004564	21186286
OB_004565	21186286
OB_004566	21186286
OB_004567	21151885
OB_004568	21151885
OB_004569	21151885
OB_000456	18423200
OB_004570	21151885
OB_004571	21151885
OB_004572	21151885
OB_004573	21151885
OB_004574	21151885
OB_004575	21151885
OB_004576	21151885
OB_004577	21151885
OB_004578	21151885
OB_004579	21151885
OB_000457	18423200
OB_004580	21151885
OB_004581	21151885
OB_004582	21151885
OB_004583	21151885
OB_004584	21151885
OB_004585	21151885
OB_004586	21151885
OB_004587	21151885
OB_004588	21151885
OB_004589	21151885
OB_000458	18423200
OB_004590	21151885
OB_004591	21151885
OB_004592	21151885
OB_004593	21151885
OB_004594	21151885
OB_004595	21151885
OB_004596	21151885
OB_004597	21151885
OB_004598	21151885
OB_004599	21151885
OB_000459	18423200
OB_000045	15684413
OB_004600	21151885
OB_004601	21151885
OB_004602	21151885
OB_004603	21151885
OB_004604	21127834
OB_004605	21127834
OB_004606	21127834
OB_004607	21127834
OB_004608	21127834
OB_004609	21127834
OB_000460	18423200
OB_004610	21127834
OB_004611	21127834
OB_004612	21127834
OB_004613	21127834
OB_004614	21127834
OB_004615	21127834
OB_004616	21127834
OB_004617	21127834
OB_004618	21127834
OB_004619	21127834
OB_000461	18423200
OB_004620	21079617
OB_004621	21079617
OB_004622	22244837
OB_004623	22057127
OB_004624	22057127
OB_004625	22057127
OB_004626	22057127
OB_004627	22057127
OB_004628	23472183
OB_004629	23472183
OB_000462	18423200
OB_004630	23472183
OB_004631	23472183
OB_004632	23472183
OB_004633	23509272
OB_004634	23509272
OB_004635	23509272
OB_004636	23509272
OB_004637	23509272
OB_004638	23509272
OB_004639	23509272
OB_000463	18423200
OB_004640	23509272
OB_004641	23509272
OB_004642	23509272
OB_004643	23509272
OB_004644	23509272
OB_004645	23509272
OB_004646	23509272
OB_004647	23509272
OB_004648	23509272
OB_004649	23509272
OB_000464	18423200
OB_004650	23509272
OB_004651	23509272
OB_004652	23509272
OB_004653	23509272
OB_004654	23509272
OB_004655	23509272
OB_004656	23509272
OB_004657	23509272
OB_004658	23509272
OB_004659	23509272
OB_000465	7859289
OB_004660	23509272
OB_004661	23509272
OB_004662	23509272
OB_004663	23509272
OB_004664	23509272
OB_004665	23509272
OB_004666	23509272
OB_004667	23509272
OB_004668	23509272
OB_004669	23509272
OB_000466	18423200
OB_004670	23509272
OB_004671	23509272
OB_004672	23509272
OB_004673	23485446
OB_004674	23485446
OB_004675	23485446
OB_004676	23485446
OB_004677	23485446
OB_004678	23485446
OB_004679	23485446
OB_000467	18423200
OB_004680	23485446
OB_004681	23485446
OB_004682	23485446
OB_004683	23485446
OB_004684	23485446
OB_004685	23485446
OB_004686	23485446
OB_004687	23485446
OB_004688	23485446
OB_004689	23485446
OB_000468	18423200
OB_004690	23540700
OB_004691	23540700
OB_004692	23540700
OB_004693	23540700
OB_004694	23540700
OB_004695	23540700
OB_004696	23540700
OB_004697	23540700
OB_004698	23540700
OB_004699	23540700
OB_000469	18423200
OB_000046	16293764
OB_004700	23540700
OB_004701	23540700
OB_004702	23540700
OB_004703	23540700
OB_004704	23540700
OB_004705	23540700
OB_004706	23540700
OB_004707	23603800
OB_004708	23603800
OB_004709	23603800
OB_000470	18423200
OB_004710	23603800
OB_004711	23603800
OB_004712	23603800
OB_004713	23603800
OB_004714	23603800
OB_004715	23603800
OB_004716	23603800
OB_004717	23603800
OB_004718	23603800
OB_004719	23603800
OB_000471	18423200
OB_004720	23603800
OB_004721	23603800
OB_004722	23603800
OB_004723	23603800
OB_004724	23603800
OB_004725	19934433
OB_004726	18513215
OB_004727	18513215
OB_004728	20624915
OB_004729	20622262
OB_000472	18423200
OB_004730	16293764
OB_004731	16293764
OB_004732	16311627
OB_004733	16311627
OB_004734	16311627
OB_004735	16311627
OB_004736	16311627
OB_004737	16311627
OB_004738	16311627
OB_004739	16311627
OB_000473	18423200
OB_004740	16311627
OB_004741	16741098
OB_004742	16741098
OB_004743	16741098
OB_004744	17129213
OB_004745	17129213
OB_004746	17129213
OB_004747	10521401
OB_004748	10521401
OB_004749	10521401
OB_000474	18423200
OB_004750	11000115
OB_004751	7806576
OB_004752	10224252
OB_004753	10224252
OB_004754	10224252
OB_004755	10224252
OB_004756	20726732
OB_004757	20726732
OB_004758	20738162
OB_004759	20738162
OB_000475	18423200
OB_004760	20736016
OB_004761	20736016
OB_004762	11024000
OB_004763	11024000
OB_004764	20802457
OB_004765	18083317
OB_004766	18083317
OB_004767	18083317
